From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(289P/Blanpain) (1/1)
Date: March 5, 2021 at 3:22:06 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 24865 Fri Mar  5 15:22:06 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                    289P/Blanpain              2021-Mar-05 15:22:06
Rec #:90001202 (+COV) Soln.date: 2020-Mar-20_11:59:28    # obs: 301 (2013-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268
  A= 3.045328518763871    MA= 330.5129511889054   ADIST= 5.131747369269986
  PER= 5.3144636232372    N= .185461103           ANGMOM= .021866831
  DAN= .96469             DDN= 4.97235            L= 78.72078980000001
  B= 1.0068582            MOID= .0157254          TP= 2019-Dec-20.9931666260

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#K192/7, data arc: 2013-07-04 to 2020-03-15
2: k1=4.5; radar( 0 delay, 7 Dop.);
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Fri Mar  5 15:22:06 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 289P/Blanpain                   {source: JPL#K192/7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.                  
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626       
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.806457266246343E+00  Y=-9.923836828350668E-01  Z=-6.676379654077969E-01
 VX=-1.691548184328044E-03 VY= 1.179852737585390E-02 VZ= 5.825041808322046E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2448984.500000000, A.D. 1992-Dec-28 00:00:00.0000,  7.360724532716375E-01,  6.326899792586288E-01, -8.184673859274515E-02, -1.817522063765985E-02,  1.291417687772424E-02,  3.378795166574168E-03,  5.625717013635611E-03,  9.740627058551623E-01, -5.630184047081731E-03,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  4.598504967369363E-01,  7.901421786628379E-01, -3.234338357358613E-02, -2.115012493588681E-02,  9.336571635237082E-03,  3.661053676977786E-03,  5.283362714187313E-03,  9.147858964327398E-01, -2.696901294266188E-03,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  1.498124068096945E-01,  8.885479097056220E-01,  1.949381187521362E-02, -2.286511372182872E-02,  4.594552095336344E-03,  3.696251795398233E-03,  5.205472954071443E-03,  9.012997025283931E-01,  8.088940635372166E-04,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000, -1.720114159485767E-01,  9.179712877301945E-01,  6.984087575849916E-02, -2.282155544166987E-02, -3.232859810266937E-04,  3.455588826079907E-03,  5.409095788647123E-03,  9.365559034250865E-01,  4.132313034474037E-03,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000, -4.825132382142613E-01,  8.834221020854697E-01,  1.154214898985264E-01, -2.136016536874587E-02, -4.425125191598578E-03,  3.038116700399140E-03,  5.851759493749799E-03,  1.013200748043308E+00,  6.660055404804676E-03,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000, -7.669529504162313E-01,  7.996313880111587E-01,  1.546948920844026E-01, -1.921712497973013E-02, -7.352066309687246E-03,  2.572887744397050E-03,  6.461247898540615E-03,  1.118730394010022E+00,  8.275184401254449E-03,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000, -1.020093873624422E+00,  6.823911589629899E-01,  1.876161768655631E-01, -1.695674066131468E-02, -9.248418063499677E-03,  2.138855538741190E-03,  7.170600906611237E-03,  1.241551060028778E+00,  9.172166018771594E-03,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000, -1.242498947429510E+00,  5.441364483713286E-01,  2.148626932184287E-01, -1.485257271037899E-02, -1.040132484797359E-02,  1.763957884595461E-03,  7.931732114939643E-03,  1.373336843511700E+00,  9.592384273515770E-03,
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000, -1.437116684339591E+00,  3.934510045000036E-01,  2.372913007000418E-01, -1.299239894472256E-02, -1.105940990171102E-02,  1.449711539793001E-03,  8.713982969626872E-03,  1.508779380405631E+00,  9.719287979019371E-03,
2449110.500000000, A.D. 1993-May-03 00:00:00.0000, -1.607445034706126E+00,  2.359579175838559E-01,  2.557015129783680E-01, -1.137968538494482E-02, -1.139726635176131E-02,  1.188334331512647E-03,  9.498820914738949E-03,  1.644669858120867E+00,  9.671729765087112E-03,
2449124.500000000, A.D. 1993-May-17 00:00:00.0000, -1.756779930448001E+00,  7.528360469767158E-02,  2.707670943201035E-01, -9.987959548553174E-03, -1.152890623160071E-02,  9.703742128759534E-04,  1.027532425102696E-02,  1.779117243052776E+00,  9.522393610576328E-03,
2449138.500000000, A.D. 1993-May-31 00:00:00.0000, -1.887984413161571E+00, -8.623333111396754E-02,  2.830346875937728E-01, -8.784146917644382E-03, -1.152723622754147E-02,  7.873318881435219E-04,  1.103718019153147E-02,  1.911028510022118E+00,  9.314987496790220E-03,
2449152.500000000, A.D. 1993-Jun-14 00:00:00.0000, -2.003467332035136E+00, -2.470771463759965E-01,  2.929427050343436E-01, -7.737196552271168E-03, -1.143891791224865E-02,  6.322642407320736E-04,  1.178084545909018E-02,  2.039790159606162E+00,  9.075802645282285E-03,
2449166.500000000, A.D. 1993-Jun-28 00:00:00.0000, -2.105233314572107E+00, -4.062610953894644E-01,  3.008428998699075E-01, -6.820561463066942E-03, -1.129413213448279E-02,  4.996968529874734E-04,  1.250444646521500E-02,  2.165077790014355E+00,  8.820731544590607E-03,
2449180.500000000, A.D. 1993-Jul-12 00:00:00.0000, -2.194948511211607E+00, -5.631426204940222E-01,  3.070191605898108E-01, -6.012376615193449E-03, -1.111265340054171E-02,  3.853629145674421E-04,  1.320712080535616E-02,  2.286742080527709E+00,  8.559417269752286E-03,
2449194.500000000, A.D. 1993-Jul-26 00:00:00.0000, -2.274002624262283E+00, -7.173060846807063E-01,  3.117025278564624E-01, -5.294897116488317E-03, -1.090761182149036E-02,  2.859384753800533E-04,  1.388861989535151E-02,  2.404739990132784E+00,  8.297709562965700E-03,
2449208.500000000, A.D. 1993-Aug-09 00:00:00.0000, -2.343561542930395E+00, -8.684874135950006E-01,  3.150827854560627E-01, -4.653774705124704E-03, -1.068783414083187E-02,  1.988209054575826E-04,  1.454906632373142E-02,  2.519092744375637E+00,  8.039125176399058E-03,
2449222.500000000, A.D. 1993-Aug-23 00:00:00.0000, -2.404610040149631E+00, -1.016524928066834E+00,  3.173172954132812E-01, -4.077379222180693E-03, -1.045931227570110E-02,  1.219563158686597E-04,  1.518880356403852E-02,  2.629859813856642E+00,  7.785722042773859E-03,
2449236.500000000, A.D. 1993-Sep-06 00:00:00.0000, -2.457985804353362E+00, -1.161326602986913E+00,  3.185377391201371E-01, -3.556250118823531E-03, -1.022613054391636E-02,  5.371163193925729E-05,  1.580830160084245E-02,  2.737122573881472E+00,  7.538646290000316E-03,
2449250.500000000, A.D. 1993-Sep-20 00:00:00.0000, -2.504406640047903E+00, -1.302848087891128E+00,  3.188552898417258E-01, -3.082650809602838E-03, -9.991099408219959E-03, -7.224399225464051E-06,  1.640809862168889E-02,  2.840974208735032E+00,  7.298479625329410E-03,
2449264.500000000, A.D. 1993-Oct-04 00:00:00.0000, -2.544491885914705E+00, -1.441077863401292E+00,  3.183645718993481E-01, -2.650200103351665E-03, -9.756150374247367E-03, -6.191486948806732E-05,  1.698876386108166E-02,  2.941513278316394E+00,  7.065435892353807E-03,
2449278.500000000, A.D. 1993-Oct-18 00:00:00.0000, -2.578779423144721E+00, -1.576026898679542E+00,  3.171467415164508E-01, -2.253602627078073E-03, -9.522601673948380E-03, -1.112285644849199E-04,  1.755087385384422E-02,  3.038839606535788E+00,  6.839500395057322E-03,
2449292.500000000, A.D. 1993-Nov-01 00:00:00.0000, -2.607739324409599E+00, -1.707721450166338E+00,  3.152719037856965E-01, -1.888435136984624E-03, -9.291344655675764E-03, -1.558814772835134E-04,  1.809499785285858E-02,  3.133051756474366E+00,  6.620519448721439E-03,
2449306.500000000, A.D. 1993-Nov-15 00:00:00.0000, -2.631784811771424E+00, -1.836198042623356E+00,  3.128010170912924E-01, -1.550972818937790E-03, -9.062971444997387E-03, -1.964689681862888E-04,  1.862168897169876E-02,  3.224245496778734E+00,  6.408253175378085E-03,
2449320.500000000, A.D. 1993-Nov-29 00:00:00.0000, -2.651281050479237E+00, -1.961499836785232E+00,  3.097874106809443E-01, -1.238059967215773E-03, -8.837847918550280E-03, -2.334885266492141E-04,  1.913147840648632E-02,  3.312512801206235E+00,  6.202406332325498E-03,
2449334.500000000, A.D. 1993-Dec-13 00:00:00.0000, -2.666552516167125E+00, -2.083673981860715E+00,  3.062780272836948E-01, -9.470219933150907E-04, -8.616191809848021E-03, -2.673583939291347E-04,  1.962487289271539E-02,  3.397941408287863E+00,  6.002673420095468E-03,
2449348.500000000, A.D. 1993-Dec-27 00:00:00.0000, -2.677888985010082E+00, -2.202769942180103E+00,  3.023144062214872E-01, -6.755628502959113E-04, -8.398119062288807E-03, -2.984342624466439E-04,  2.010235412445890E-02,  3.480614720766937E+00,  5.808739892775701E-03,
2449362.500000000, A.D. 1994-Jan-10 00:00:00.0000, -2.685550363304912E+00, -2.318838214525704E+00,  2.979334832417068E-01, -4.217026833538117E-04, -8.183665688798710E-03, -3.270197076754992E-04,  2.056437822659697E-02,  3.560611714218279E+00,  5.620289999066580E-03,
2449376.500000000, A.D. 1994-Jan-24 00:00:00.0000, -2.689770756217509E+00, -2.431929387291342E+00,  2.931682551463528E-01, -1.837276245728635E-04, -7.972812399529721E-03, -3.533752493215647E-04,  2.101137608628847E-02,  3.638006994440735E+00,  5.437016363748842E-03,
2449390.500000000, A.D. 1994-Feb-07 00:00:00.0000, -2.690761870293097E+00, -2.542093508040615E+00,  2.880483267620950E-01,  3.985602334926373E-05, -7.765503700729755E-03, -3.777261624305005E-04,  2.144375422888426E-02,  3.712870949116854E+00,  5.258623408912860E-03,
2449404.500000000, A.D. 1994-Feb-21 00:00:00.0000, -2.688715790283791E+00, -2.649379611816292E+00,  2.826003610588687E-01,  2.503612384747565E-04, -7.561648480272447E-03, -4.002678667626160E-04,  2.186189545020788E-02,  3.785269857288889E+00,  5.084818779687088E-03,
2449418.500000000, A.D. 1994-Mar-07 00:00:00.0000, -2.683807452723369E+00, -2.753835247054002E+00,  2.768484794945313E-01,  4.489272592393393E-04, -7.361132231183726E-03, -4.211690156320789E-04,  2.226615957620130E-02,  3.855266020887393E+00,  4.915331644593495E-03,
2449432.500000000, A.D. 1994-Mar-21 00:00:00.0000, -2.676196837815410E+00, -2.855506355393559E+00,  2.708145889377974E-01,  6.365585844912921E-04, -7.163838686951551E-03, -4.405780653005767E-04,  2.265688553376618E-02,  3.922918123286255E+00,  4.749911998021958E-03,
2449446.500000000, A.D. 1994-Apr-04 00:00:00.0000, -2.666030665711266E+00, -2.954437182396737E+00,  2.645186448286249E-01,  8.141465063866494E-04, -6.969641851129806E-03, -4.586256334423588E-04,  2.303439245473603E-02,  3.988281420449565E+00,  4.588320762844572E-03,
2449460.500000000, A.D. 1994-Apr-18 00:00:00.0000, -2.653443907537352E+00, -3.050670165770764E+00,  2.579788858561431E-01,  9.824803465078706E-04, -6.778410437732012E-03, -4.754267663437821E-04,  2.339898071157144E-02,  4.051407920256672E+00,  4.430333427248916E-03,
2449474.500000000, A.D. 1994-May-02 00:00:00.0000, -2.638561117579034E+00, -3.144245903293424E+00,  2.512120344815149E-01,  1.142261658015588E-03, -6.590013885660732E-03, -4.910834681335064E-04,  2.375093317304101E-02,  4.112346599916616E+00,  4.275741468124481E-03,
2449488.500000000, A.D. 1994-May-16 00:00:00.0000, -2.621497528238350E+00, -3.235203168429011E+00,  2.442334623634577E-01,  1.294122984099689E-03, -6.404319385833092E-03, -5.056867954279553E-04,  2.409051624447100E-02,  4.171143586081751E+00,  4.124343401917301E-03,
2449502.500000000, A.D. 1994-May-30 00:00:00.0000, -2.602360031577886E+00, -3.323578789692277E+00,  2.370573486035579E-01,  1.438620031741220E-03, -6.221185227121201E-03, -5.193161112995370E-04,  2.441798028129882E-02,  4.227842226452329E+00,  3.975948816342154E-03,
2449516.500000000, A.D. 1994-Jun-13 00:00:00.0000, -2.581248234960510E+00, -3.409407714095376E+00,  2.296968231301015E-01,  1.576243908241389E-03, -6.040485240893378E-03, -5.320426388221901E-04,  2.473356136101729E-02,  4.282483396579122E+00,  3.830392356071221E-03,
2449530.500000000, A.D. 1994-Jun-27 00:00:00.0000, -2.558255193592092E+00, -3.492723171115124E+00,  2.221640666103623E-01,  1.707439499192025E-03, -5.862098532643133E-03, -5.439306795479734E-04,  2.503748259088267E-02,  4.335105726286067E+00,  3.687517806340341E-03,
2449544.500000000, A.D. 1994-Jul-11 00:00:00.0000, -2.533468059378639E+00, -3.573556721028415E+00,  2.144704072672551E-01,  1.832605760554418E-03, -5.685908056187083E-03, -5.550378505944604E-04,  2.532995485647470E-02,  4.385745729279401E+00,  3.547179557586755E-03,
2449558.500000000, A.D. 1994-Jul-25 00:00:00.0000, -2.506968694402478E+00, -3.651938331147949E+00,  2.066264078194968E-01,  1.952100531813660E-03, -5.511803919137033E-03, -5.654160926633257E-04,  2.561117776702520E-02,  4.434437966826250E+00,  3.409244486320885E-03,
2449572.500000000, A.D. 1994-Aug-08 00:00:00.0000, -2.478834177092794E+00, -3.727896489551896E+00,  1.986419355368228E-01,  2.066251783370990E-03, -5.339683091883847E-03, -5.751129504234388E-04,  2.588134057607224E-02,  4.481215207160941E+00,  3.273587204959068E-03,
2449586.500000000, A.D. 1994-Aug-22 00:00:00.0000, -2.449137202129375E+00, -3.801458191277101E+00,  1.905262293272652E-01,  2.175353278746035E-03, -5.169434741731772E-03, -5.841702226731379E-04,  2.614062229611094E-02,  4.526108445336185E+00,  3.140081998103961E-03,
2449600.500000000, A.D. 1994-Sep-05 00:00:00.0000, -2.417946671668116E+00, -3.872648944831256E+00,  1.822879794883322E-01,  2.279657128486686E-03, -5.000961368982027E-03, -5.926252205619792E-04,  2.638919260942904E-02,  4.569147060929370E+00,  3.008624972012840E-03,
2449614.500000000, A.D. 1994-Sep-19 00:00:00.0000, -2.385328109727094E+00, -3.941492983503303E+00,  1.739353717353070E-01,  2.379394280671979E-03, -4.834175366635384E-03, -6.005125459659721E-04,  2.662721325393426E-02,  4.610359057991112E+00,  2.879121059103940E-03,
2449628.500000000, A.D. 1994-Oct-03 00:00:00.0000, -2.351343978221130E+00, -4.008013335717277E+00,  1.654761314987025E-01,  2.474770608552074E-03, -4.668992561223223E-03, -6.078633419265396E-04,  2.685483851749333E-02,  4.649771150637426E+00,  2.751481781161239E-03,
2449642.500000000, A.D. 1994-Oct-17 00:00:00.0000, -2.316054040752776E+00, -4.072231892419190E+00,  1.569175712702888E-01,  2.565965843607578E-03, -4.505335247000062E-03, -6.147055283527374E-04,  2.707221592643733E-02,  4.687408882260710E+00,  2.625628898382273E-03,
2449656.500000000, A.D. 1994-Oct-31 00:00:00.0000, -2.279515706747982E+00, -4.134169524224168E+00,  1.482666313411097E-01,  2.653138218792604E-03, -4.343135280976986E-03, -6.210644970689493E-04,  2.727948715870571E-02,  4.723296783635757E+00,  2.501495179467828E-03,
2449670.500000000, A.D. 1994-Nov-14 00:00:00.0000, -2.241784291901980E+00, -4.193846148177936E+00,  1.395299173973558E-01,  2.736425403919818E-03, -4.182321726996749E-03, -6.269621057620567E-04,  2.747678850139414E-02,  4.757458452141678E+00,  2.379013610263669E-03,
2449684.500000000, A.D. 1994-Nov-28 00:00:00.0000, -2.202913475264345E+00, -4.251280714872358E+00,  1.307137647762513E-01,  2.815923575889899E-03, -4.022833628123831E-03, -6.324155724580556E-04,  2.766425146063451E-02,  4.789916657359379E+00,  2.258138165043604E-03,
2449698.500000000, A.D. 1994-Dec-12 00:00:00.0000, -2.162955773593894E+00, -4.306491490489091E+00,  1.218242848285720E-01,  2.891704659723542E-03, -3.864631847577953E-03, -6.374395788048299E-04,  2.784200486055042E-02,  4.820693704494417E+00,  2.138845545355432E-03,
2449712.500000000, A.D. 1994-Dec-26 00:00:00.0000, -2.121962881078354E+00, -4.359496292568948E+00,  1.128674111253942E-01,  2.963812510468441E-03, -3.707692089272858E-03, -6.420445691650691E-04,  2.801017633011013E-02,  4.849811691817622E+00,  2.021130818681359E-03,
2449726.500000000, A.D. 1995-Jan-09 00:00:00.0000, -2.079986117748367E+00, -4.410312745444611E+00,  1.038489683048059E-01,  3.032255970936770E-03, -3.552012709578228E-03, -6.462354551527759E-04,  2.816889416006593E-02,  4.877292832184170E+00,  1.905016990863258E-03,
2449740.500000000, A.D. 1995-Jan-23 00:00:00.0000, -2.037076942310379E+00, -4.458958676238264E+00,  9.477475876105380E-02,  3.097006664478074E-03, -3.397626459337526E-03, -6.500102608051476E-04,  2.831828999939525E-02,  4.903159919907906E+00,  1.790565816909920E-03,
2449754.500000000, A.D. 1995-Feb-06 00:00:00.0000, -1.993287451442496E+00, -4.505452646342262E+00,  8.565067503893133E-02,  3.158000452548766E-03, -3.244604343899056E-03, -6.533571459934470E-04,  2.845850217058966E-02,  4.927436904785817E+00,  1.677880048593325E-03,
2449768.500000000, A.D. 1995-Feb-20 00:00:00.0000, -1.948671044665579E+00, -4.549814528087878E+00,  7.648288555015409E-02,  3.215110868158752E-03, -3.093070844907975E-03, -6.562476253728235E-04,  2.858967955381305E-02,  4.950149564619198E+00,  1.567127093657744E-03,
2449782.500000000, A.D. 1995-Mar-06 00:00:00.0000, -1.903283319359215E+00, -4.592066604539979E+00,  6.727809991809863E-02,  3.268153915759404E-03, -2.943250208547462E-03, -6.586316072096768E-04,  2.871198864940771E-02,  4.971326728048655E+00,  1.458577774524965E-03,
2449796.500000000, A.D. 1995-Mar-20 00:00:00.0000, -1.857182820717580E+00, -4.632235134960504E+00,  5.804395003481791E-02,  3.316890977008228E-03, -2.795492981211308E-03, -6.604246334259604E-04,  2.882562268186561E-02,  4.991001850857873E+00,  1.352629074025479E-03,
2449810.500000000, A.D. 1995-Apr-03 00:00:00.0000, -1.810431828398554E+00, -4.670352491758351E+00,  4.878960443860210E-02,  3.361029214310676E-03, -2.650334036935819E-03, -6.614875181754125E-04,  2.893081381486418E-02,  5.009215130941497E+00,  1.249857718149181E-03,
2449824.500000000, A.D. 1995-Apr-17 00:00:00.0000, -1.763096949517517E+00, -4.706460314698263E+00,  3.952673681687897E-02,  3.400252235107678E-03, -2.508579271570672E-03, -6.615952238597578E-04,  2.902785045966240E-02,  5.026016505161024E+00,  1.151091274447658E-03,
2449838.500000000, A.D. 1995-May-01 00:00:00.0000, -1.715248883431219E+00, -4.740614047094938E+00,  3.027103379499642E-02,  3.434315265289177E-03, -2.371411935980209E-03, -6.603901136088320E-04,  2.911710059818835E-02,  5.041469687612225E+00,  1.057479852089802E-03,
2449852.500000000, A.D. 1995-May-15 00:00:00.0000, -1.666960209292943E+00, -4.772888901357119E+00,  2.104448937855262E-02,  3.463238133048888E-03, -2.240488737520334E-03, -6.573173175137304E-04,  2.919903966550590E-02,  5.055656997324595E+00,  9.705347417986956E-04,
2449866.500000000, A.D. 1995-May-29 00:00:00.0000, -1.618299162200327E+00, -4.803386907531745E+00,  1.187858594756713E-02,  3.487717437895015E-03, -2.117967664418404E-03, -6.515712221473356E-04,  2.927427825317146E-02,  5.068684154948873E+00,  8.920477305590464E-04,
2449880.500000000, A.D. 1995-Jun-12 00:00:00.0000, -1.569315590984189E+00, -4.832242009239526E+00,  2.817739835298993E-03,  3.509808802284652E-03, -2.006133550834602E-03, -6.421307324342952E-04,  2.934356782942902E-02,  5.080681273178144E+00,  8.235737617383128E-04,
2449894.500000000, A.D. 1995-Jun-26 00:00:00.0000, -1.520017093458726E+00, -4.859614828220583E+00, -6.079343260354366E-03,  3.533553104151137E-03, -1.906236493972881E-03, -6.280591056285064E-04,  2.940773771271836E-02,  5.091791944049026E+00,  7.652182655846060E-04,
2449908.500000000, A.D. 1995-Jul-10 00:00:00.0000, -1.470342086522825E+00, -4.885664896168681E+00, -1.474535778972490E-02,  3.564559754843142E-03, -1.816526694551840E-03, -6.092087303482475E-04,  2.946750999050075E-02,  5.102141193129760E+00,  7.139750429989442E-04,
2449922.500000000, A.D. 1995-Jul-24 00:00:00.0000, -1.420153171331409E+00, -4.910497755566441E+00, -2.312105210256203E-02,  3.607464034649251E-03, -1.731055581934284E-03, -5.869490375789232E-04,  2.952321471580596E-02,  5.111786167330950E+00,  6.633227269026747E-04,
2449936.500000000, A.D. 1995-Aug-07 00:00:00.0000, -1.369274915070198E+00, -4.934115865090857E+00, -3.117635602990311E-02,  3.662668855935860E-03, -1.641682557324010E-03, -5.639180086738575E-04,  2.957459331494426E-02,  5.120682096006068E+00,  6.059021464979268E-04,
2449950.500000000, A.D. 1995-Aug-21 00:00:00.0000, -1.317559848497091E+00, -4.956417606385460E+00, -3.891918099329078E-02,  3.726101347879855E-03, -1.542337993073747E-03, -5.426463122486665E-04,  2.962089549255674E-02,  5.128699069540797E+00,  5.374128934336320E-04,
2449964.500000000, A.D. 1995-Sep-04 00:00:00.0000, -1.264931460966658E+00, -4.977245607690781E+00, -4.638502902179862E-02,  3.792291054059192E-03, -1.431157285654057E-03, -5.244565651685395E-04,  2.966119596217444E-02,  5.135676879549352E+00,  4.576923429257308E-04,
2449978.500000000, A.D. 1995-Sep-18 00:00:00.0000, -1.211382580339745E+00, -4.996440204710614E+00, -5.361908073676189E-02,  3.857074830035527E-03, -1.309335656437338E-03, -5.094864521637220E-04,  2.969466755817720E-02,  5.141472306744273E+00,  3.689492303279193E-04,
2449992.500000000, A.D. 1995-Oct-02 00:00:00.0000, -1.156950564561652E+00, -5.013868000521659E+00, -6.066348597431204E-02,  3.918219723811035E-03, -1.179148940233824E-03, -4.972631450851547E-04,  2.972068882297767E-02,  5.145977749079871E+00,  2.738209145632215E-04,
2450006.500000000, A.D. 1995-Oct-16 00:00:00.0000, -1.101693404628386E+00, -5.029427557951853E+00, -6.755235753448936E-02,  3.974894139559594E-03, -1.042769294697278E-03, -4.871658541856784E-04,  2.973883496830337E-02,  5.149119656746742E+00,  1.744622831732359E-04,
2450020.500000000, A.D. 1995-Oct-30 00:00:00.0000, -1.045674782096123E+00, -5.043044535106189E+00, -7.431142703416881E-02,  4.027023036302245E-03, -9.018714624116701E-04, -4.786362618424208E-04,  2.974882882098821E-02,  5.150850038698857E+00,  7.237439543939063E-05,
2450034.500000000, A.D. 1995-Nov-13 00:00:00.0000, -9.889568982943026E-01, -5.054664443804502E+00, -8.095940938009465E-02,  4.074839844205070E-03, -7.576367548168545E-04, -4.712326132245351E-04,  2.975049201239103E-02,  5.151138011363367E+00, -3.146696770190065E-05,
2450048.500000000, A.D. 1995-Nov-27 00:00:00.0000, -9.315978190036462E-01, -5.064246618746278E+00, -8.750964345307298E-02,  4.118681012239484E-03, -6.108761117172293E-04, -4.646254307658096E-04,  2.974370983309816E-02,  5.149963713420974E+00, -1.364413029397584E-04,
2450062.500000000, A.D. 1995-Dec-11 00:00:00.0000, -8.736507808846427E-01, -5.071759727276644E+00, -9.397150116526513E-02,  4.158888486233874E-03, -4.621276980039683E-04, -4.585731750115613E-04,  2.972840728844246E-02,  5.147314159947580E+00, -2.421695427227468E-04,
2450076.500000000, A.D. 1995-Dec-25 00:00:00.0000, -8.151644689784683E-01, -5.077178575608928E+00, -1.003514488008868E-01,  4.195766982062974E-03, -3.117426263398183E-04, -4.528988301835271E-04,  2.970453334824173E-02,  5.143180515341036E+00, -3.484260607263948E-04,
2450090.500000000, A.D. 1996-Jan-08 00:00:00.0000, -7.561836306026444E-01, -5.080481952803591E+00, -1.066538181724488E-01,  4.229574619541875E-03, -1.599473934460672E-04, -4.474719922350609E-04,  2.967205107127021E-02,  5.137556383426380E+00, -4.550802901072736E-04,
2450104.500000000, A.D. 1996-Jan-22 00:00:00.0000, -6.967496745076290E-01, -5.081651171521163E+00, -1.128813642726018E-01,  4.260531433671983E-03, -6.878242067032346E-06, -4.421957290552523E-04,  2.963093132600221E-02,  5.130436720236294E+00, -5.620682142393616E-04,
2450118.500000000, A.D. 1996-Feb-05 00:00:00.0000, -6.369012601123525E-01, -5.080668902950593E+00, -1.190356471961020E-01,  4.288806480027932E-03,  1.474001614295359E-04, -4.369947952138703E-04,  2.958114787247974E-02,  5.121816982462891E+00, -6.693756769213066E-04,
2450132.500000000, A.D. 1996-Feb-19 00:00:00.0000, -5.766750046659294E-01, -5.077518486612560E+00, -1.251172977644200E-01,  4.314528213747983E-03,  3.028540688446128E-04, -4.318112418391754E-04,  2.952267496236830E-02,  5.111692711920252E+00, -7.770030162637651E-04,
2450146.500000000, A.D. 1996-Mar-04 00:00:00.0000, -5.161058970958936E-01, -5.072183522935851E+00, -1.311262302596453E-01,  4.337800426204940E-03,  4.594800602995009E-04, -4.265997467555385E-04,  2.945548609866381E-02,  5.100059320794337E+00, -8.849687564091731E-04,
2450160.500000000, A.D. 1996-Mar-18 00:00:00.0000, -4.552276574641493E-01, -5.064647482553819E+00, -1.370617879333240E-01,  4.358700849730608E-03,  6.172984868536627E-04, -4.213235876451085E-04,  2.937955270065102E-02,  5.086911860487707E+00, -9.933046176530337E-04,
